Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,TIPODOCUMENTO,TipoDeDocumento
0,N de Lima Veras,Organizando um Repositório Virtual de Objetos de Aprendizagem para Dispositivos Móveis,,milanesa.ime.usp.br,,http://milanesa.ime.usp.br/rbie/index.php/sbie/article/download/1754/1515,,117,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,1,,… cujo objetivo é organizar um repositório de Objetos de … o desenvolvimento de um software capaz de disponibilizar objetos … bibliografic and development of software capable of providing …,http://milanesa.ime.usp.br/rbie/index.php/sbie/article/download/1754/1515,"https://scholar.google.com/scholar?q=related:DZeRanjx2DUJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,"RM Oliveira, BDÂM Ferreira…",IMPLEMENTAÇÃO DO REPOSITÓRIO INSTITUCIONAL DO GRUPO UNIPAC: relato de experiência,2019.0,Anais do 28° Congresso …,portal.febab.org.br,https://portal.febab.org.br/cbbd2019/article/view/2315,,118,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,3,5.0,… Repositório digital com software livre Tainacan: revisão de ferramenta e exemplo de implantação na área cultural com a Revista Filme Cultura. In: ENCONTRO NACIONAL DE …,https://portal.febab.org.br/cbbd2019/article/download/2315/2316,"https://scholar.google.com/scholar?q=related:YRsZIgyJLdEJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,MP Santos,Lumi: Repositório Institucional para a produção audiovisual do curso de Sistemas e Mídias Digitais,2021.0,,repositorio.ufc.br,https://repositorio.ufc.br/handle/riufc/69664,,119,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,3.0,"… Este trabalho apresenta a elaboração e desenvolvimento do Lumi, um repositório … -end do software, o trabalho descreve as etapas percorridas para construir o repositório. As etapas …",https://repositorio.ufc.br/bitstream/riufc/69664/3/2021_tcc_mpsantos.pdf,"https://scholar.google.com/scholar?q=related:Qh1ROI1olRgJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TCC,Trabalho de conclusão de curso
0,"RD Ferrari, KRL Juca, GDL Pires","POLÍTICAS PÚBLICAS, CONHECIMENTO E DOCUMENTAÇÃO EM ESPORTE E LAZER: REPOSITÓRIO INSTITUCIONAL DA REDE CEDES",2008.0,,core.ac.uk,https://core.ac.uk/download/pdf/30404279.pdf,,120,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,3,16.0,"… O suporte tecnológico do Repositório é um software livre, ou seja, de códigofonte aberto e de acesso irrestrito sob licença GNU General Public License (Licença Pública Geral) 1 . Os …",https://core.ac.uk/download/pdf/30404279.pdf,"https://scholar.google.com/scholar?q=related:mND0pwzPAi0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
1,GM Carvalho,Desenvolvimento de uma camada semântica para um protótipo de repositório de dados de pesquisas de análise por ativação neutrônica,2020.0,,teses.usp.br,https://www.teses.usp.br/teses/disponiveis/85/85131/tde-17122020-112928/en.php,"https://scholar.google.com/scholar?cites=5422839759968326526&as_sdt=2005&sciodt=0,5&hl=en",121,2024-04-25 13:44:42,,,,,,,,,1,0.25,1,1,4.0,"… O protótipo do repositório foi desenvolvido usando softwares de código aberto. A linguagem de programação escolhida é o Python 3, juntamente com a estrutura dedesenvolvimento …",https://www.teses.usp.br/teses/disponiveis/85/85131/tde-17122020-112928/publico/2020CarvalhoDesenvolvimento.pdf,"https://scholar.google.com/scholar?q=related:ftPGvgfMQUsJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",DISSERTAÇÃO DE MESTRADO,Tipo Desconhecido
2,"Z Horowitz, AC Araujo Neto, CM Saatkamp…",Repositório Digital da Universidade Federal do Rio Grande do Sul,2008.0,… de Tecnologia da …,lume.ufrgs.br,https://lume.ufrgs.br/bitstream/handle/10183/12730/000634921.pdf?sequence=,"https://scholar.google.com/scholar?cites=5097315317936236528&as_sdt=2005&sciodt=0,5&hl=en",122,2024-04-25 13:44:42,PDF,,,,,,,,2,0.13,1,4,16.0,"… software Samba; • o sistema SABi, Sistema de Automação de Bibliotecas da UFRGS, utiliza o software … A autenticação é feita através do software SSL. O usuário pode criar seu perfil de …",https://lume.ufrgs.br/bitstream/handle/10183/12730/000634921.pdf?sequence=,"https://scholar.google.com/scholar?q=related:8Ce_YUZNvUYJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TRABALHO COMPLETO PUBLICADO EM EVENTO,Tipo Desconhecido
0,"CF Queiroz, AMN Maranhão, LD Araujo…",A integração do Arca-Repositório Institucional da Fiocruz com a Plataforma de Ciência de Dados aplicada à Saúde,2019.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/handle/icict/34555,,123,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,4,5.0,… projeto foi a utilização do software Kibana e do Elastsearch para … O software permitiu a utilização de filtros e combinações de … /comunidades representadas no Repositório Institucional. …,https://www.arca.fiocruz.br/bitstream/handle/icict/34555/ve_Queiroz_Claudete_etal_ICICT_2019.pdf?sequence=4,"https://scholar.google.com/scholar?q=related:XdsZUpkudewJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTICLE,Artigo de periódico
0,"AG Mendes, ALM Mota, EGR Santos, HNV Nascimento…",Implantação de um Repositório (open source) de Documentos Arquivísticos em uma Instituição de Ensino Superior,2020.0,,dspace.sws.net.br,https://dspace.sws.net.br/jspui/handle/prefix/1184,,124,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,5,4.0,… A seguir apresenta-se a Tabela 1 e Tabela 2 - com a estimativa de gastos ficticios para a implantação do Software de Repositório de Documentos Arquivísticos e o backups contínuos …,https://dspace.sws.net.br/jspui/bitstream/prefix/1184/1/IMPLANTA%C3%87%C3%83O%20DE%20UM%20REPOSIT%C3%93RIO%20%28OPEN%20SOURCE%29%20DE%20DOCUMENTOS%20DE%20DOCUMENTOS%20ARQUIV%C3%8DSTICOS%20EM%20UMA%20INSTITUI%C3%87%C3%83O%20DE%20ENSINO%20SUPERIOR.pdf,"https://scholar.google.com/scholar?q=related:XBtKMdox0kgJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,RCP Almeida,Estruturação de um Banco de Dados Espacial como Repositório dos Dados do Projeto SIGAreias,2021.0,,repositorio.ifpe.edu.br,https://repositorio.ifpe.edu.br/xmlui/handle/123456789/577,,125,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,3.0,"… evolução na estrutura do repositório de dados, possibilitando ao usuário o acesso à novas ferramentas de análise dos dados (a partir da utilização de softwares para manipulação e …",https://repositorio.ifpe.edu.br/xmlui/bitstream/handle/123456789/577/Estrutura%C3%A7%C3%A3o%20de%20um%20Banco%20de%20Dados%20Espacial%20como%20Reposit%C3%B3rio%20dos%20Dados%20do%20Projeto%20SIGAreias%20-%20ANE.pdf?sequence=1&isAllowed=y,"https://scholar.google.com/scholar?q=related:lBwObfs3q_UJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTICLE,Artigo de periódico
0,"P Lopes, JM Moreira, R Truta, E Rodrigues…",Repositório Científico da CPLP/Portal de Acesso Aberto da CPLP,2023.0,Revista Científica da …,ridi.ibict.br,http://ridi.ibict.br/handle/123456789/1254,,126,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,5,1.0,"… , no desenvolvimento do Repositório Científico da CPLP. Foi … Repositório, foi instalada a versão mais recente do software … gráfica do Repositório que tem por base o software VuFind3. …",http://ridi.ibict.br/bitstream/123456789/1254/1/REPOSIT%C3%93RIO%20CIENT%C3%8DFICO%20DA%20CPLP%20%20PORTAL%20DE%20ACESSO%20ABERTO%20DA%20CPLP.pdf,"https://scholar.google.com/scholar?q=related:F2JY8RSWACsJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTIGO DE PERIÓDICO,Artigo de periódico
0,"AAO Hayashi, C de Melo Shirayama, D Misoguti…","REPOSITÓRIO INSTITUCIONAL UNIFESP: TRAJETÓRIA HISTÓRICA, IMPLANTAÇÃO, DESENVOLVIMENTO DE UMA POLÍTICA E GESTÃO10",2023.0,…,arca.fiocruz.br,https://www.arca.fiocruz.br/bitstream/handle/icict/60520/Reposit%C3%B3rios_vis%C3%A3o_e_experi%C3%AAncia_v.1.pdf?sequence=8#page=73,,127,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,4,1.0,… do software a ser adotado após estudos e deliberações naquele momento. Arrazoando quanto a outros softwares … de coleta e de inserção dos dados para o povoamento do repositório. …,https://www.arca.fiocruz.br/bitstream/handle/icict/60520/Reposit%C3%B3rios_vis%C3%A3o_e_experi%C3%AAncia_v.1.pdf?sequence=8#page=73,"https://scholar.google.com/scholar?q=related:2z2URtPomWwJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",BOOK,Tipo Desconhecido
0,"LK Adams, FJ Heckler, PM Fucks…",Uso de estatísticas de um repositório institucional para avaliação da produção científica em acesso aberto,2022.0,"… Ensino, Pesquisa e …",portaleventos.uffs.edu.br,https://portaleventos.uffs.edu.br/index.php/SEPE-UFFS/article/view/17517,,128,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,4,2.0,… e atualização do módulo de estatística do software livre DSpace (plataforma para construção e … auxiliado por computador com utilização do software AutoCAD”. Objetiva compreender …,,"https://scholar.google.com/scholar?q=related:6wQRT9cMq00J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
1,C Coelho,Um repositório digital para a u. porto: relatório preliminar,2005.0,,repositorio-aberto.up.pt,https://repositorio-aberto.up.pt/bitstream/10216/6701/2/44419.pdf,"https://scholar.google.com/scholar?cites=14950439040660192817&as_sdt=2005&sciodt=0,5&hl=en",129,2024-04-25 13:44:42,PDF,,,,,,,,1,0.05,1,1,19.0,"… 13 Open Source - É um tipo de software cujo código fonte é público. O software de código aberto respeita as quatro liberdades definidas pela Free Software Foundation, porém não …",https://repositorio-aberto.up.pt/bitstream/10216/6701/2/44419.pdf,"https://scholar.google.com/scholar?q=related:Mb6uvhihes8J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",RELATÓRIO TÉCNICO,Tipo Desconhecido
0,RL Macedo,XML2AIML: Aplicação de Motores Robóticos Inteligentes Utilizando Processamento de Linguagem Natural Integrados com Repositório Institucional,2013.0,,aberto.univem.edu.br,https://aberto.univem.edu.br/bitstream/handle/11077/964/Monografia_Rafael_Luiz_de_Macedo.pdf,,130,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,1,11.0,"… repositório DSpace e com a integração de um software analisador de código-fonte desenvolvido neste trabalho, aplicará um tratamento nas informações armazenadas no repositório …",https://aberto.univem.edu.br/bitstream/handle/11077/964/Monografia_Rafael_Luiz_de_Macedo.pdf,"https://scholar.google.com/scholar?q=related:P5pWwFLA4q0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",MONOGRAFIA,Trabalho de conclusão de curso
0,CBM Pereira,Pesquisa aplicada para desenvolvimento de repositório de recursos educacionais abertos (REA) dos materiais didáticos para o curso de Bacharelado em …,2019.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/bitstream/handle/icict/40908/%5BCatarina%20Barreto%5D%20-%20Apresenta%C3%A7%C3%A3o%20-%20SIAC%202019.pdf?sequence=2&isAllowed=y,,131,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,1,5.0,"… preliminares de estudos realizados pelo projeto BibEaD, visando a tomada de decisões quanto ao software e os padrões de metadados adotados para a estruturação do repositório. …",https://www.arca.fiocruz.br/bitstream/handle/icict/40908/%5BCatarina%20Barreto%5D%20-%20Apresenta%C3%A7%C3%A3o%20-%20SIAC%202019.pdf?sequence=2&isAllowed=y,"https://scholar.google.com/scholar?q=related:6_tLStEKxO4J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",PAPERS PRESENTED AT EVENTS,Anais de evento
0,ARM Monteiro,Gestão de dados de investigação num repositório institucional: estudo de caso na Universidade Aberta,2021.0,,repositorioaberto.uab.pt,https://repositorioaberto.uab.pt/handle/10400.2/11399,,132,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,3.0,"… se um Repositório Institucional pode … Repositório Institucional da Universidade Aberta, com recurso ao sistema DSpace, um software open source que é utilizado por este repositório…",,"https://scholar.google.com/scholar?q=related:LqsQWAcr-JIJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",MASTERTHESIS,Dissertação de Mestrado
0,"AB da Silva Santana, DA Salcedo",O valor sociocientífico do Repositório Filatélico Brasileiro: um estudo conceitual,2022.0,Revista Conhecimento em …,researchgate.net,https://www.researchgate.net/profile/Diego-Salcedo-4/publication/361688763_O_valor_sociocientifico_do_Repositorio_Filatelico_Brasileiro_-_REFIBRA_um_estudo_conceitual/links/62c1a5d8bd55e01e75f7e30b/O-valor-sociocientifico-do-Repositorio-Filatelico-Brasileiro-REFIBRA-um-estudo-conceitual.pdf,,133,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,2,2.0,… foi utilizado o software Excel. Para elaborar as figuras foi utilizado o software livre Infogram. Como principal resultado da pesquisa foi identificado que o repositório articula elementos …,https://www.researchgate.net/profile/Diego-Salcedo-4/publication/361688763_O_valor_sociocientifico_do_Repositorio_Filatelico_Brasileiro_-_REFIBRA_um_estudo_conceitual/links/62c1a5d8bd55e01e75f7e30b/O-valor-sociocientifico-do-Repositorio-Filatelico-Brasileiro-REFIBRA-um-estudo-conceitual.pdf,"https://scholar.google.com/scholar?q=related:C2gkHrjdBvQJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,JCA Sousa,Repositório Institucional de Objetos Educacionais na Nuvem Utilizando DSpace,2018.0,,ri.ufs.br,https://ri.ufs.br/handle/riufs/9720,,134,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,6.0,"… , consiste na implantação de um repositório digital institucional utilizando a … repositório necessita que alguns softwares sejam instalados, além do software que consiste no repositório …",https://ri.ufs.br/bitstream/riufs/9720/2/Juan_Carlos_Alves_Sousa.pdf,"https://scholar.google.com/scholar?q=related:ncTPh5m-_AIJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",MONOGRAFIA,Trabalho de conclusão de curso
0,KA de Menezes,Repositório institucional e biblioteca digital de teses e dissertações da Universidade Católica de Brasília: atualização e migração em um cenário de sistemas legados,2017.0,BiblioCanto,periodicos.ufrn.br,https://periodicos.ufrn.br/bibliocanto/article/view/12982,,135,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,7.0,"… de código aberto (open source) e gratuito, o DSpace, está disponível livremente para qualquer pessoa e pode ser baixado a partir do repositório de software de código aberto …",https://periodicos.ufrn.br/bibliocanto/article/download/12982/8899,"https://scholar.google.com/scholar?q=related:O13bn9L5SQUJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",Artigo de periódico,Tipo Desconhecido
0,"PAB Côrbo, TM de Macedo Cardoso",POLÍTICA INSTITUCIONAL DE INFORMAÇÃO NO COLÉGIO PEDRO II: DIRETRIZES PARA A IMPLANTAÇÃO DE REPOSITÓRIO INSTITUCIONAL,2016.0,Anais do SNBU,repositorio.febab.org.br,http://repositorio.febab.org.br/files/original/31/4486/SNBU2016_104.pdf,,136,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,2,8.0,"… As diretrizes relativas aos aspectos legais representam grande desafio para o gestor do repositório institucional porque devem abarcar questões relativas a licença de softwares, …",http://repositorio.febab.org.br/files/original/31/4486/SNBU2016_104.pdf,"https://scholar.google.com/scholar?q=related:iBDH2scE1Q0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
6,PM Sousa,Gestão da Informação: do modelo de segurança e preservação ao repositório confiável,2014.0,Páginas a&b: arquivos e bibliotecas,ojs.letras.up.pt,https://ojs.letras.up.pt/index.php/paginasaeb/article/view/572,"https://scholar.google.com/scholar?cites=11499989198627744880&as_sdt=2005&sciodt=0,5&hl=en",137,2024-04-25 13:44:42,,,,,,,,,6,0.6,6,1,10.0,… O repositório deverá ter tecnologias de software apropriadas para os serviços que fornece … Procedimento de manutenção de software; manutenção de um inventário de software atual. …,https://ojs.letras.up.pt/index.php/paginasaeb/article/download/572/572,"https://scholar.google.com/scholar?q=related:cCwJIT8rmJ8J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,"AK Ribeiro, AF Campos",Repositório Memoria à luz do instrumento para avaliação da Arquitetura da Informação Pervasiva e da Encontrabilidade da Informação,2023.0,AtoZ: novas práticas em informação …,ojs.homologa.ufpr.br,https://ojs.homologa.ufpr.br/atoz/article/view/86558,,138,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,2,1.0,"… Objetiva analisar esse Repositório, a partir da intersecção dos … , os atributos que são contemplados no Repositório, os que são … Conclusão: o Repositório Institucional Memoria possui …",,"https://scholar.google.com/scholar?q=related:1xPhzHfDloUJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,MB Ornelas,O repositório de objetos digitais abertos-Roda: uma iniciativa de educação aberta no FNDE,2019.0,Programa Innovation Management …,repositorio.fnde.gov.br,http://repositorio.fnde.gov.br/jspui/handle/prefix/170,,139,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,5.0,O objeto do presente estudo é a implementação de um repositório de objetos educacionais digitais no âmbito da Assessoria de Educação Corporativa (Assec) do Fundo Nacional de …,http://repositorio.fnde.gov.br/jspui/bitstream/prefix/170/1/artigo_repositorio_digital_17052019.pdf,"https://scholar.google.com/scholar?q=related:jCyeIN6obKAJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTIGO DE EVENTO,Anais de evento
